time,open,high,low,close,volume,returns,MSD_10,MSD_30,RSI,MACD,Stochastic,OBV,ADX,Lagged_Returns_1,Lagged_Returns_2,Lagged_Returns_3,Rolling_Mean_5,Rolling_Std_5
2018-05-15,1.1215090288046696,1.0812597001530393,1.0000153767322486,0.9717890418593228,0.829539974165576,-0.13427602237040803,0.06771207578714171,0.05046145612934859,34.551002578351444,-0.18318644217768365,0.20056989602051364,3.2620682102992444,35.52168193177773,-0.022901068125389945,0.04122922623908942,0.11072677111077533,0.003573724244663734,0.07533364199852509
2018-05-16,0.9711408696294487,0.9374560006853366,0.9038437975319543,0.9200190743179745,1.349716730199192,-0.05327284555740297,0.07235230497480816,0.05500878600832073,29.4915135100141,-0.18964759284142163,-0.05181391394326956,2.4325282361336686,36.233494751985276,-0.13427602237040803,-0.022901068125389945,0.04122922623908942,-0.005684323994772455,0.09068004575222137
2018-05-17,0.9187578243248893,0.9085927878468081,0.9261151106099169,0.8965952857254966,0.97630618808222,-0.025460111911095207,0.0721302233651355,0.055186268220313354,27.976187443470394,-0.1944170861227652,0.031146194851673425,1.0828115059344767,37.29937076519519,-0.05327284555740297,-0.13427602237040803,-0.022901068125389945,-0.011698787740667238,0.09309734682386375
2018-05-18,0.8972282231802993,0.8824621868746482,0.8814037623852182,0.8582345884653474,0.23404208479429608,-0.04278485273219901,0.06707901073188025,0.05509611704517422,27.292870518115308,-0.19899840188106332,-0.013957322900570567,0.1065053178522567,38.28911277746154,-0.025460111911095207,-0.05327284555740297,-0.13427602237040803,-0.038936164345041345,0.0635618736035293
2018-05-21,0.8562033139126498,0.83737409107955,0.8253880355527667,0.8932005337555725,-0.011825369925449525,0.04074171066998078,0.06717927629169722,0.05404409731197743,26.16572383241939,-0.19753065760152322,-0.051676207670293114,-0.1275367669420394,39.39339137010928,-0.04278485273219901,-0.025460111911095207,-0.05327284555740297,-0.05573898013929903,0.045653851331734774
2018-05-22,0.8926510638818428,0.8954420932399054,0.8927081409929749,0.8709649083525647,0.5542616596620347,-0.024894326148144352,0.0698276042721851,0.05411702451928461,29.04228943373903,-0.19590343596051096,0.1634526389969577,-0.1393621368674889,40.63962176467925,0.04074171066998078,-0.04278485273219901,-0.025460111911095207,-0.043010424380224885,0.06276386528234992
2018-05-23,0.8707824139003277,0.8269560083390158,0.7565494314936114,0.7302524391991964,1.6324328756720994,-0.1615592864924108,0.06570248115936073,0.05311362499464877,28.287544392604985,-0.20362095573593497,0.1212357880899119,-0.6936237965295236,41.01889108857666,-0.024894326148144352,0.04074171066998078,-0.04278485273219901,-0.02113408513577215,0.03661667545559207
2018-05-24,0.7293990489035572,0.7598362293713123,0.7816890197407056,0.7711592004367868,0.9221200180976489,0.05601728805240169,0.08082189363741776,0.05835883912191803,24.0313995313128,-0.2040837614357791,-0.062155444086294066,-2.3260566722016227,41.94706100446637,-0.1615592864924108,-0.024894326148144352,0.04074171066998078,-0.04279137332277372,0.0736618460979291
2018-05-25,0.7724582511927413,0.731143804774433,0.7049204784492422,0.6523428814894279,0.7559473508419197,-0.15407495479540545,0.07179189357145069,0.06036477696746008,27.448928306866037,-0.21159884249629224,0.03453157937206632,-1.403936654103974,42.8089330692211,0.05601728805240169,-0.1615592864924108,-0.024894326148144352,-0.02649589333007434,0.08637033038302531
2018-05-28,0.7082084965958846,0.7224336044503759,0.6409748143844863,0.6092295314713873,0.33188622740539214,-0.06609001376638668,0.07588910014803542,0.06443659484475175,24.062892366033736,-0.21851458529447187,-0.11075654004266877,-2.1598840049458934,43.90120642636727,-0.15407495479540545,0.05601728805240169,-0.1615592864924108,-0.04875391374271563,0.10413131762876944
2018-05-29,0.6076805164483049,0.5707736458668623,0.47647079733135367,0.4654617855450857,2.1797943801078348,-0.23598289068338385,0.07525981979011519,0.06298217165868951,22.95629817095778,-0.2329113596940673,-0.05893392302520505,-2.4917702323512856,45.13646343943687,-0.06609001376638668,-0.15407495479540545,0.05601728805240169,-0.07012025862998912,0.09135342816530942
2018-05-30,0.4583295037838475,0.6332821423100672,0.4913183393833287,0.6744087692939383,1.710530100850442,0.44890255277167856,0.0919502538211426,0.07263588827535813,19.702463593237994,-0.22486848783123137,-0.015656416623236757,-4.67156461245912,46.754243361196835,-0.23598289068338385,-0.06609001376638668,-0.15407495479540545,-0.11233797153703702,0.11173086712893535
2018-05-31,0.6741340884851548,0.7156020747844526,0.6976654294920283,0.7226142472668653,1.307368234856006,0.07147813042732953,0.1875507393770408,0.11534858822445594,34.28182312342693,-0.21215903741286435,0.28149659703973673,-2.961034511608678,47.47766676216547,0.44890255277167856,-0.23598289068338385,-0.06609001376638668,0.009754396315780855,0.2683144626731767
2018-06-01,0.7177018640297225,0.7045008390773292,0.6566659667803215,0.6699955917330378,1.0514701841458831,-0.07281707457726772,0.18953195819620722,0.11676549535966593,37.11846387589852,-0.2039812235674081,0.35005180084175375,-1.6536662767526717,47.20381258883363,0.07147813042732953,0.44890255277167856,-0.23598289068338385,0.012846564790766424,0.2690689317767068
2018-06-04,0.6626064280297824,0.7499305113557221,0.722130129464032,0.7348353543585943,0.3056181131016102,0.09677640185339031,0.19040102072212717,0.11698204725751007,35.32603566288191,-0.19007712939280497,0.31998734351569685,-2.705136460898555,47.12382510564992,-0.07281707457726772,0.07147813042732953,0.44890255277167856,0.029098140834393972,0.2587214993864751
2018-06-05,0.732450488435859,0.7287527693913591,0.7174059115384026,0.7669157604743798,0.5841701208134992,0.04365659045322756,0.19286326177974744,0.11861562146851137,39.22090049123105,-0.1744583664673659,0.5604617136243453,-2.3995183477969446,46.53688073477547,0.09677640185339031,-0.07281707457726772,0.07147813042732953,0.06167142395834937,0.2539496629993973
2018-06-06,0.7582182000419883,0.8372033028379007,0.8154334334951947,0.8633267164202373,0.5735895443641195,0.12571257615858866,0.19326480471070623,0.11890618503154478,41.1105595747546,-0.15254241194642804,0.6721365020016001,-1.8153482269834456,46.01574027098682,0.04365659045322756,0.09677640185339031,-0.07281707457726772,0.11759932018567165,0.19624507679769734
2018-06-07,0.8616280953034148,0.9126917056463628,0.9193662278590198,0.9047426904533159,0.8819452550448059,0.04797253837435833,0.18740919628741445,0.12127980021755609,46.494484165325076,-0.13032957885819496,0.9233470714263969,-1.241758682619326,44.34666456735058,0.12571257615858866,0.04365659045322756,0.09677640185339031,0.052961324863053674,0.07658681589093337
2018-06-08,0.9045177731741363,0.862309174360173,0.84276640863633,0.8561977372833944,0.32625547508703406,-0.053656087727659174,0.18730882106332927,0.1213501772431291,48.66566336151782,-0.11531365656207226,0.9817775465560521,-0.3598134275745202,42.07843763942076,0.04797253837435833,0.12571257615858866,0.04365659045322756,0.04826020645245943,0.07588424540709908
2018-06-11,0.8623061929772571,0.8795587867666304,0.9171728409649786,0.8791123130803841,-0.10684104160453314,0.026763181913671774,0.17880982028199408,0.12138357604812716,46.29436534256229,-0.10040698596378805,0.8704922957930016,-0.6860689026615543,40.48568093844801,-0.053656087727659174,0.04797253837435833,0.12571257615858866,0.05209240382238114,0.06835105916967588
2018-06-12,0.8773938662203187,0.8600889272187483,0.8528897327626755,0.8156304512427949,0.48255468362638665,-0.0722113214580633,0.17502506846634167,0.12121443199817192,47.59246968818482,-0.09264781152808776,0.9230220470273057,-0.7929099442660874,38.83939427455051,0.026763181913671774,-0.053656087727659174,0.04797253837435833,0.03808975983443743,0.06393748659367614
2018-06-13,0.81636507557423,0.8460842914036033,0.8393919672608815,0.893370271354066,0.5984696127475619,0.09531255238547942,0.15136797080480893,0.12045877909148807,44.3912901317916,-0.0793114036105792,0.777495180644856,-1.275464627892474,37.73982210286499,-0.0722113214580633,0.026763181913671774,-0.053656087727659174,0.014916177452179259,0.08031542986357929
2018-06-14,0.8921424906264553,0.9333570828857819,0.5658934937807472,0.5109514619420741,1.5678756456034826,-0.4280630570260261,0.07313223187489325,0.12148727644805966,48.9221723266952,-0.09846516108003389,0.9557072255730938,-0.676995015144912,36.80730902194381,0.09531255238547942,-0.0722113214580633,0.026763181913671774,0.00883617269755741,0.07036543175400671
2018-06-15,0.5144420862945586,0.5492543274192048,0.5324865241638053,0.5807136149240232,0.9766466521758882,0.13653381618048477,0.16061687445213343,0.14364871733570803,34.17215060679973,-0.10678448408939367,0.075468810732365,-2.2448706607483944,37.34566711292532,-0.4280630570260261,0.09531255238547942,-0.0722113214580633,-0.08637094638251948,0.20238112568909664
2018-06-18,0.5473298234760585,0.544472256653057,0.5699428234312861,0.6065137298954487,-0.05907131030832352,0.044428293582889467,0.16637137762830323,0.1463349934805649,37.85319493168541,-0.11002742617491068,0.22815921792480945,-1.2682240085725063,37.97754228866737,0.13653381618048477,-0.4280630570260261,0.09531255238547942,-0.04833296560089069,0.22650293123240575
2018-06-19,0.6066633699375339,0.5788006932243264,0.5113962655672464,0.5479542584142522,1.3117680785280255,-0.09655094121495167,0.16385830124957174,0.14645115943565482,39.20713804861787,-0.11598572979397348,0.26060021255010357,-1.3272953188808299,38.564283523284985,0.044428293582889467,0.13653381618048477,-0.4280630570260261,-0.04479994326704715,0.22809927664684848
2018-06-20,0.5469907746391374,0.5029707139325695,0.5205072572809581,0.5185896538744051,0.704825357700362,-0.05358951790031974,0.16538018116693545,0.14661850430979734,37.22481534651078,-0.12167461726742679,0.08663835917117486,-2.6390633974088553,39.35205183579084,-0.09655094121495167,0.044428293582889467,0.13653381618048477,-0.049667867218424824,0.22908809372354622
2018-06-21,0.5169849525714767,0.5603555631263282,0.47309635595590144,0.573075422991692,1.5380457530890184,0.10506528371752388,0.15768380762676473,0.14682208194228044,36.2354547263998,-0.12039867439234397,0.01704752671793344,-3.3438887551092176,40.083550983117696,-0.05358951790031974,-0.09655094121495167,0.044428293582889467,-0.07944828127558465,0.2147598139271058
2018-06-22,0.5658079850883468,0.6310618951686425,0.6256211061261944,0.6603205486187499,1.2724575704821863,0.1522402150341784,0.16200839452521615,0.146664581280687,39.4511267431682,-0.11106721426193134,0.21722267659613315,-1.8058430020201992,40.046511305455404,0.10506528371752388,-0.05358951790031974,-0.09655094121495167,0.02717738687312534,0.10019348652253024
2018-06-25,0.6763379059251519,0.6961322152365705,0.6765751708954731,0.7431524966849072,0.734210027938491,0.125442026966182,0.17142118133557444,0.14939202827901582,44.2953761562081,-0.09588284121702095,0.40677855334672425,-0.5333854315380129,39.197805462103325,0.1522402150341784,0.10506528371752388,-0.05358951790031974,0.030318666643864067,0.10462729463428402
2018-06-26,0.7427914779620017,0.7089413333601785,0.6872046612281356,0.6469112783375508,1.1294626511415589,-0.12950399652382816,0.17647483474579956,0.15128667685134867,48.50754179503877,-0.09057093284524753,0.5867460005340586,0.20082459640047812,37.724101353276744,0.125442026966182,0.1522402150341784,0.10506528371752388,0.04652141332052258,0.11327423607915917
2018-06-27,0.6458235106021075,0.6262798244024985,0.5280997503757192,0.48803688614508445,1.1558617131736746,-0.24558915188609143,0.18000540066550147,0.15114518063868881,44.31468718395253,-0.09805077457678701,0.377644478904518,-0.9286380547410807,36.223302284362376,-0.12950399652382816,0.125442026966182,0.1522402150341784,0.039930802258747275,0.1241191723153373
2018-06-28,0.4866400816668948,0.5041662316241066,0.5056597152289831,0.5143462139119982,1.4007863442494162,0.053908482153319115,0.1908770017180177,0.15735516244015565,38.41205699626411,-0.10069491189984292,0.03246101462717057,-2.0844997679147554,35.85836794432905,-0.24558915188609143,-0.12950399652382816,0.125442026966182,0.0015308754615929398,0.17820290246448003
2018-06-29,0.5130858909468663,0.6573632843824517,0.5577948344796692,0.709883927379648,1.686069065197668,0.3801674984256913,0.13412213640827922,0.15772162289894753,39.84107752680377,-0.08602055901991923,0.08962280625429306,-0.6837134236653393,35.645419447234296,0.053908482153319115,-0.24558915188609143,-0.12950399652382816,-0.008700484851248014,0.17213783293312618
2018-07-02,0.7112599361281902,0.6558261902076201,0.6138105613121208,0.6346901712458218,0.44109663283587136,-0.10592401550966846,0.17554589092390926,0.17249022203755351,49.26361280992608,-0.07954162994210867,0.5144639930571798,1.0023556415323287,33.94470275239904,0.3801674984256913,0.053908482153319115,-0.24558915188609143,0.036884971827054566,0.24158433534848006
2018-07-03,0.6341263257282764,0.6279877068189793,0.6629086833249055,0.6621876622022094,0.37936787369926717,0.043324274113798245,0.1808734679615695,0.17362114398089687,46.262821650788915,-0.07136555654340437,0.3510919047293357,0.5612590086964573,32.36546582148059,-0.10592401550966846,0.3801674984256913,0.053908482153319115,-0.009388236668115524,0.24253761052159825
2018-07-04,0.6634540501220872,0.6426754956007136,0.6801183343396915,0.6630363501946922,-0.07122325949771018,0.0012816427138802045,0.17633342549574663,0.17368096045436682,47.52170418564199,-0.06407881672970972,0.4108351966234901,0.9406268823957245,30.899031528484887,0.043324274113798245,-0.10592401550966846,0.3801674984256913,0.025177417459409757,0.2332781927608138
2018-07-05,0.6626064280297824,0.7085997568768801,0.7128504156815467,0.7207471336834058,0.5536593001116986,0.08704015016939515,0.17419575536819332,0.17078623351331265,47.562535344713645,-0.053035880395325474,0.8053595049141216,0.8694036228980143,29.388686030917246,0.0012816427138802045,0.043324274113798245,-0.10592401550966846,0.07455157637940409,0.182169080802203
2018-07-06,0.7199056814697194,0.7898949599013778,0.7636357583820519,0.8124054368713681,0.28812349659620007,0.12717123510368888,0.1735170918269329,0.1711594387572684,50.38924632541541,-0.03646783622780447,1.0500574591545795,1.423062923009713,27.339240108418746,0.08704015016939515,0.0012816427138802045,0.043324274113798245,0.08117790998261928,0.1818327402121616
2018-07-09,0.8029726465157856,0.8290054672387912,0.8523835665563586,0.8227594303796378,0.25059387765570207,0.012744859941045794,0.17182780789997215,0.1694202901885282,54.57729958947585,-0.02224562736965341,1.071056111642034,1.711186419605913,26.047125631907996,0.12717123510368888,0.08704015016939515,0.0012816427138802045,0.030578657318218804,0.08968245614334143
2018-07-10,0.8221289058019162,0.7808431830940298,0.7808454093968417,0.8129146496668563,0.05741978881752101,-0.011965564111782845,0.16881376463470615,0.1686199758464633,55.039034549858016,-0.01163469835109987,0.9824504721538618,1.961780297261615,25.16287576269517,0.012744859941045794,0.12717123510368888,0.08704015016939515,0.05431243240836166,0.05253659676643234
2018-07-11,0.8100926720911602,0.7736700769448082,0.7388336142725048,0.6900246283555915,0.912875108477275,-0.15117210811937865,0.16096681021808973,0.16150137101048945,54.47204335114138,-0.012991895853119217,0.9547895317601316,1.904360508444094,23.631318899616904,-0.011965564111782845,0.012744859941045794,0.12717123510368888,0.04325446476324544,0.060623873096764765
2018-07-12,0.6904084326574461,0.6665858494314489,0.7123442494752298,0.688496989969123,0.4346278150561763,-0.0022138896550824017,0.1446755783894844,0.14431543895482263,47.846105476601196,-0.014029034327375567,0.5701788626591143,0.991485399966819,22.06608379899244,-0.15117210811937865,-0.011965564111782845,0.012744859941045794,0.012763714596593667,0.10734589090933959
2018-07-13,0.6870179442882156,0.6512149076831215,0.6502545281669716,0.714127367342055,0.3238460368856902,0.03722656416272985,0.14532085300514644,0.14389232523797196,47.76831932588009,-0.01263714366261448,0.5654543893144879,0.5568575849106426,20.854028311915506,-0.0022138896550824017,-0.15117210811937865,-0.011965564111782845,-0.005087093368301843,0.09900333858411134
2018-07-16,0.720414254725103,0.7173099572009335,0.7560432652872946,0.7569012421631011,0.10882986696141328,0.05989670299326044,0.08249959621627424,0.14312448927396762,49.2588306507821,-0.007990457045950583,0.644720553207541,0.8807036217963329,20.269909127438748,0.03722656416272985,-0.0022138896550824017,-0.15117210811937865,-0.02307602755649365,0.07397096660263695
2018-07-17,0.7541496139989154,0.7501012995973713,0.7115006391313657,0.6710140173240143,0.4847284159167295,-0.11347216790612602,0.07425902550769428,0.14253797638877716,51.734249101577035,-0.011110233820104676,0.7770058068568565,0.9895334887577462,19.0524713023098,0.05989670299326044,0.03722656416272985,-0.0022138896550824017,-0.01364565894605072,0.0822245315791466
2018-07-18,0.6688788315128522,0.6139830710038343,0.6318638226707745,0.6333322704578507,0.38905800559597636,-0.05615642280684008,0.0846866504961476,0.14420598721489153,46.79745466622051,-0.01643384233823708,0.5113854165927484,0.5048050728410167,18.318623641714794,-0.11347216790612602,0.05989670299326044,0.03722656416272985,-0.033946979704919354,0.09346829064363461
2018-07-19,0.6332787036359678,0.6372102718679765,0.5859714199646685,0.6382546608142432,1.4651340579526986,0.007772208343077125,0.08686071287108744,0.14284275594708365,44.77851330467927,-0.02002481112215304,0.27851944892319436,0.11574706724504036,18.28543336044046,-0.05615642280684008,-0.11347216790612602,0.05989670299326044,-0.014943842642411642,0.07051811462915136
2018-07-20,0.6397206315375001,0.740195581581781,0.6728632853824775,0.7740447396112227,1.7871345219257782,0.21275219302550408,0.08136769460092932,0.14257082910222918,45.11164152347271,-0.01177778822976805,0.2151272277937397,1.580881125197739,18.595821067091574,0.007772208343077125,-0.05615642280684008,-0.11347216790612602,-0.012946623042779737,0.07110773657287663
2018-07-23,0.782460191881959,0.7588114999214246,0.7692035866515453,0.7241418856533299,-0.14114934642801705,-0.0644702449408251,0.09971527288059501,0.14738026568585094,53.45356862824972,-0.009163080145711211,0.7738558517046902,3.368015647123517,17.804737051758206,0.21275219302550408,0.007772208343077125,-0.05615642280684008,0.02215850272977511,0.12498599760053312
2018-07-24,0.7234656942574086,0.7021098036942552,0.7201054646387643,0.714127367342055,-0.04223143244458296,-0.013829497381220746,0.10155192312898538,0.14792192018176845,50.42080903939496,-0.007808976068837237,0.5685230824174045,3.509164993551534,16.890257689339748,-0.0644702449408251,0.21275219302550408,0.007772208343077125,-0.0027148868570419983,0.1279384021716736
2018-07-25,0.7138028024051121,0.7391708521318933,0.7357966170345996,0.7860961091044544,0.03458250499608746,0.10077857963946024,0.10156135294256066,0.14725297705088625,49.810053169113324,-0.0009179809270625228,0.5273168464039811,3.551396425996117,16.464397815501876,-0.013829497381220746,-0.0644702449408251,0.21275219302550408,0.017213647247939057,0.11329559336621946
2018-07-26,0.7873764000173403,0.7478810524559466,0.695640764666757,0.6406309871931871,-0.02520822776117492,-0.18504750274999548,0.09309717220876655,0.1473693609210842,54.1119135956622,-0.007112647097487601,0.8234430170767861,3.5859789309922045,15.686545951795079,0.10077857963946024,-0.013829497381220746,-0.0644702449408251,0.04860064773719912,0.10956479550020531
2018-07-27,0.6370082408421157,0.6124459768289989,0.662233795049815,0.6647337261796543,-0.34500876989824497,0.03762343606273122,0.11306449020065228,0.1280305082133379,45.60368473441018,-0.009962236604199481,0.22490497871216805,3.6111871587533795,15.323837998676705,-0.18504750274999548,0.10077857963946024,-0.013829497381220746,0.010036705518584599,0.15289406971620195
2018-07-30,0.6641321477959333,0.7053547802855676,0.7091385301685548,0.7470564614503233,-0.7424875044829893,0.12384317513689691,0.1130796452233613,0.1260586098617061,47.08822109644075,-0.005514235408616175,0.404175058254598,3.2661783888551343,15.27811909313563,0.03762343606273122,-0.18504750274999548,0.10077857963946024,-0.024989045873969974,0.10844333628837394
2018-07-31,0.7427914779620017,0.7516383937722029,0.7729154721645373,0.7226142472668653,-0.20020677190660954,-0.03271802794665124,0.11860516224078037,0.12758807474988693,51.91511766400473,-0.003916300157097541,0.8582109434203314,2.523690884372145,14.251560592976107,0.12384317513689691,0.03762343606273122,-0.18504750274999548,0.012673638141574428,0.1230240879222547
